Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,GW Points,Transfers In,Transfers Out,Next Fixture,Community
J.Murphy,MID,Newcastle,6.5,2.3,0.0,a,0,0,0,0,0,8,13,6.14,5.89,12.03,28.19,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Aston Villa (Home),5
Joelinton,MID,Newcastle,6.0,0.3,0.0,a,0,0,0,0,0,4,4,2.17,3.74,5.91,31.79,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Aston Villa (Home),5
Tonali,MID,Newcastle,5.5,1.5,0.0,a,0,0,0,0,0,4,2,2.77,4.46,7.23,33.18,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Aston Villa (Home),5
Antoñito C.,MID,Newcastle,5.0,0.2,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Aston Villa (Home),3
Longstaff,MID,Newcastle,5.0,0.4,0.0,a,0,0,0,0,0,0,1,0.22,0.6,0.82,11.32,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Aston Villa (Home),3
Willock,MID,Newcastle,5.0,0.3,0.0,a,0,0,0,0,0,0,2,0.93,1.65,2.58,15.01,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Aston Villa (Home),1
Hayden,MID,Newcastle,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Aston Villa (Home),2
Kuol,MID,Newcastle,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Aston Villa (Home),2
L.Miley,MID,Newcastle,4.5,2.2,0.0,a,0,0,0,0,0,1,0,0.3,0.57,0.87,5.68,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Aston Villa (Home),2
White,MID,Newcastle,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Aston Villa (Home),2
Isak,FWD,Newcastle,10.5,32.1,0.0,a,0,0,0,0,0,23,6,3.59,20.33,23.92,36.85,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Aston Villa (Home),5
Osula,FWD,Newcastle,5.5,0.1,0.0,a,0,0,0,0,0,1,0,0.05,0.16,0.21,3.18,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Aston Villa (Home),3
Neave,FWD,Newcastle,4.5,0.6,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Aston Villa (Home),2
Sels,GKP,Nott'm Forest,5.0,13.3,0.0,a,0,0,0,0,0,0,1,0.26,0.0,0.26,50.17,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),5
C.Miguel,GKP,Nott'm Forest,4.0,0.6,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),2
Turner,GKP,Nott'm Forest,4.0,1.7,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),2
Milenković,DEF,Nott'm Forest,5.5,5.7,0.0,a,0,0,0,0,0,5,2,0.73,4.05,4.78,48.95,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),5
Murillo,DEF,Nott'm Forest,5.5,2.2,0.0,a,0,0,0,0,0,2,0,1.15,1.47,2.62,47.42,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),5
Aina,DEF,Nott'm Forest,5.0,10.6,0.0,a,0,0,0,0,0,2,1,2.25,0.63,2.88,40.59,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),5
N.Williams,DEF,Nott'm Forest,5.0,1.6,0.0,a,0,0,0,0,0,1,3,1.54,2.29,3.83,38.5,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),5
David Carmo,DEF,Nott'm Forest,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),2
Jair Cunha,DEF,Nott'm Forest,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),2
Morato,DEF,Nott'm Forest,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.03,0.18,0.21,14.21,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),5
O.Richards,DEF,Nott'm Forest,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),2
Abbott,DEF,Nott'm Forest,4.0,0.7,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),2
Boly,DEF,Nott'm Forest,4.0,1.1,0.0,a,0,0,0,0,0,0,0,0.0,0.07,0.07,2.68,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),2
Gibbs-White,MID,Nott'm Forest,7.5,3.5,0.0,a,0,0,0,0,0,7,11,4.68,6.31,10.99,41.21,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),5
Hudson-Odoi,MID,Nott'm Forest,6.0,2.3,0.0,a,0,0,0,0,0,5,3,2.54,2.52,5.06,27.79,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),5
Anderson,MID,Nott'm Forest,5.5,0.9,0.0,a,0,0,0,0,0,2,6,3.51,2.04,5.55,40.36,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),5
Jota,MID,Nott'm Forest,5.5,0.1,0.0,a,0,0,0,0,0,3,2,1.87,2.13,4.0,12.56,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),5
Dominguez,MID,Nott'm Forest,5.0,0.0,0.0,i,0,0,0,0,0,0,1,1.58,1.58,3.16,31.9,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),5
O'Brien,MID,Nott'm Forest,5.0,0.2,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),3
Sangaré,MID,Nott'm Forest,5.0,0.2,0.0,a,0,0,0,0,0,0,1,0.21,0.02,0.23,8.41,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),3
Yates,MID,Nott'm Forest,5.0,0.3,0.0,a,0,0,0,0,0,2,2,0.47,2.41,2.88,27.84,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),5
Da Silva Moreira,MID,Nott'm Forest,4.5,0.3,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.31,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),2
Stamenic,MID,Nott'm Forest,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),2
Wood,FWD,Nott'm Forest,7.5,14.6,0.0,a,0,0,0,0,0,20,3,1.59,13.42,15.01,40.64,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),5
Igor Jesus,FWD,Nott'm Forest,6.0,2.4,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),3
Awoniyi,FWD,Nott'm Forest,5.5,0.5,0.0,a,0,0,0,0,0,1,0,0.12,2.15,2.27,6.65,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away),5
Patterson,GKP,Sunderland,4.5,1.1,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,West Ham (Away),2
Moore,GKP,Sunderland,4.0,1.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,West Ham (Away),2
Nna Noukeu,GKP,Sunderland,4.0,0.6,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,West Ham (Away),2
Ballard,DEF,Sunderland,4.5,0.5,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,West Ham (Away),2
Hume,DEF,Sunderland,4.5,0.6,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,West Ham (Away),2
Alese,DEF,Sunderland,4.0,0.0,0.0,i,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,West Ham (Away),2
Anderson,DEF,Sunderland,4.0,1.1,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,West Ham (Away),2
